Key,Item.Type,Publication.Year,Author,Title,Publication.Title,ISBN,ISSN,DOI,Url,Abstract.Note,Date,Date.Added,Date.Modified,Access.Date,Pages,Num.Pages,Issue,Volume,Journal.Abbreviation,Short.Title,Series,Series.Title,Publisher,Place,Language,Rights,Type,Archive,Archive.Location,Library.Catalog,Call.Number,Extra,Notes,File.Attachments,Link.Attachments,Manual.Tags,doi,best_oa_location,oa_locations,oa_locations_embargoed,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,authors
2VSML2SM,journalArticle,2020,"Middelfart, P.; Kirkendale, L.; Bryce, C.","Smaller molluscs from a multi-taxon survey (2012–2014) of the shallow marine environments of the tropical Kimberley region, Western Australia",Records of the Western Australian Museum,,0312-3162,10.18195/issn.0313-122x.85.2020.117-183,https://museum.wa.gov.au/research/records-supplements/records/smaller-molluscs-multi-taxon-survey-2012-2014-shallow-marine-en-,"The marine environments of Western Australia’s Kimberley region (coast to continental edge) are rich in spatial diversity and vast in scale affording a broad range of habitats for marine fauna and fora. The macromolluscan (here defned as adult molluscs >10 mm) diversity of this large marine realm has been the subject of numerous surveys over the last 50 years. However, the smaller molluscs (here defned as adult molluscs <10 mm ) have, for the most part, been ignored due to challenges in the collection and study of this assemblage. To begin to redress this imbalance a pilot project specifcally designed to target smaller molluscs was undertaken over the fnal three years (2012–2014) of the survey component of the Woodside Collection Project (Kimberley) 2009–2014. Seventy-seven stations (of 179 surveyed) were sampled yielding 1,883 identifed specimen lots representing 505 micromollusc species from ≤5 mm adult size class (following Geiger et al. 2007), 43 species from >5–10 mm adult size class, 68 species from >10 mm adult size class, which are likely to be juveniles of macromolluscs, as well as 8 species whose adult size could not be determined. This diversity spans 102 family or superfamily level taxa. Twenty-one of these familial level taxa were new to the survey area (see Bryce et al. 2018 for a full description of the Kimberley survey area) and the number of taxa recorded from a further 18 families was doubled. A considerable degree of species rarity characterised this fauna with almost 52% of all species being singletons. Less than 22% of taxa were recorded from three or more stations. A total of at least 26 new species, not yet formally described, as well as an additional 23 new records, for the survey area and/or Australia were discovered, yielding 49 new species-level records. Two formal taxonomic revisions are undertaken in this paper due to the acquisition of new material and a review of type material. Firstly, Haplocochlias minutissumus Pilsbry, 1921 is synonymised under Liotina parvissima Hedley, 1899 [as Lophocochlias parvissimus (Hedley, 1899)]. Secondly, the synonymy of Condylocuna io (Bernard, 1915) and Condylocuna tricosa Middelfart, 2002, is revoked. Many putative species require further study to determine their taxonomic status; several are probably new to science.",2020,2020-07-21 02:16:39,2021-02-21 05:14:37,,117,,1,85,,,,,,,en,,,,,GS 2020,,10.18195/issn.0313-122x.85.2020.117-183,,/Users/losialagisz/Zotero/storage/S3SQY59U/Middelfart et al. - 2020 - Smaller molluscs from a multi-taxon survey (2012–2.pdf,,2 - ALA cited,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
M3MB2VY5,journalArticle,2020,"Taylor, C.M.; Keppel, G.; O’Sullivan, S.; Peters, S.; Kerr, G.D.; Williams, C.R.",Indiscriminate feeding by an alien population of the spotted-thighed frog (Litoria cyclorhyncha) in southern Australia and potential impacts on native biodiversity,Australian Journal of Zoology,,0004-959X,10.1071/ZO19042,https://www.publish.csiro.au/zo/ZO19042,"Litoria cyclorhyncha (Hylidae) is native to southern Western Australia, but a naturalised population has established on the Eyre Peninsula, South Australia. We investigated the diet of this exotic population to assess potential impacts on biodiversity and ecosystems. Seventy-six frogs were collected from three different habitats and their diet items assigned to parataxonomic units (PU) within orders. Stomach contents were diverse, containing 467 prey items from 19 orders and 135 PU, with extrapolation suggesting a diet of ~200 PU. Shannon diversity estimates of prey items consumed produced different rankings for the three habitats at the PU and order level. Therefore, estimates at the order level may not be representative of the actual diversity of prey items. L. cyclorhyncha consumed mainly arthropods and low numbers of conspecific young frogs, geckos and a juvenile house mouse. This generalist, indiscriminate predatory diet is similar to that of other hylids and implies that the species poses a risk to native biodiversity and ecosystem processes by predation and competition. Therefore, further spread of this species needs to be prevented. Our findings can inform effective policies and management actions to mitigate future impacts of L. cyclorhyncha.",2020,2020-04-20 04:29:33,2021-02-21 05:13:30,,,,,,,,,,,,en,,,,,GS 2020,,10.1071/ZO19042,,/Users/losialagisz/Zotero/storage/X7F2QAUB/Taylor et al. - 2020 - Indiscriminate feeding by an alien population of t.pdf,,2 - ALA cited,10.1071/ZO19042,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2JEBEIZB,journalArticle,2020,"Rowland, J.; Hoskin, C.J.; Burnett, S.","Distribution and diet of feral cats (Felis catus) in the Wet Tropics of north-eastern Australia, with a focus on the upland rainforest",Wildlife Research,,1035-3712,10.1071/WR19201,https://www.publish.csiro.au/wr/WR19201,"Abstract Context Feral cats have been identified as a key threat to Australia’s biodiversity, particularly in arid areas and tropical woodlands. Their presence, abundance and potential impacts in rainforest have received less attention. Aims To investigate the distribution and diet of feral cats (Felis catus) in upland rainforest of the Wet Tropics. Methods We collated available occurrence records from the Wet Tropics, and data from upland camera-trapping surveys over an 8-year period, to assess geographic and elevational distribution of feral cats in the bioregion. We also assessed the diet of feral cats from scats collected at upland sites. Key results Feral cats are widespread through the Wet Tropics bioregion, from the lowlands to the peaks of the highest mountains (>1600 m), and in all vegetation types. Abundance appears to vary greatly across the region. Cats were readily detected during camera-trap surveys in some upland rainforest areas (particularly in the southern Atherton Tablelands and Bellenden Ker Range), but were never recorded in some areas (Thornton Peak, the upland rainforest of Windsor Tableland and Danbulla National Park) despite numerous repeated camera-trap surveys over the past 8 years at some of these sites. Scat analysis suggested that small mammals comprise ~70% of the diet of feral cats at an upland rainforest site. Multivariate analysis could not detect a difference in mammal community at sites where cats were detected or not. Conclusions Feral cats are widespread in the Wet Tropics and appear to be common in some upland areas. However, their presence and abundance are variable across the region, and the drivers of this variability are not resolved. Small mammals appear to be the primary prey in the rainforest, although the impacts of cats on the endemic and threatened fauna of the Wet Tropics is unknown. Implications Given their documented impact in some ecosystems, research is required to examine the potential impact of cats on Wet Tropics fauna, particularly the many upland endemic vertebrates. Studies are needed on (1) habitat and prey selection, (2) population dynamics, and (3) landscape source–sink dynamics of feral cats in the Wet Tropics.",2020,2020-06-15 07:08:31,2021-02-21 05:12:47,,,,,,,,,,,,en,,,,,GS 2020,,10.1071/WR19201,,/Users/losialagisz/Zotero/storage/HN4X3P8N/Rowland et al. - 2020 - Distribution and diet of feral cats (Felis catus) .pdf,,1 - ALA used; Species occurrence records,10.1071/WR19201,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
DSWEEUZ3,journalArticle,2020,"Hsiao, Y.; Oberprieler, R.G.","Bionomics and rearing of Miltotranes prosternalis (Lea, 1929) (Coleoptera: Curculionidae), a mutualistic cycad pollinator in Australia",Entomological Science,,1343-8786,10.1111/ens.12434,https://onlinelibrary.wiley.com/doi/abs/10.1111/ens.12434,"Pollination is the crucial stage for reproduction and survival of plants, therefore knowledge about the bionomics of pollinators is often critical for plant conservation. Bowenia spectabilis (Cycadales: Stangeriaceae) is a CITES-protected cycad species endemic to the Wet Tropics Bioregion of Queensland, Australia. It is pollinated by a host-specific weevil species, Miltotranes prosternalis (Lea, 1929) (Curculionidae: Molytinae), which breeds in its male cones but also visits its female cones and pollinates them. The association between the cycad and the weevil is an obligate brood-site reward pollination system, in which the weevil is provided with food and a brood site by the plant in “return” for the service of pollinating it. To facilitate the knowledge of the natural history of this unique Bowenia pollinator, we developed a method for rearing mature larvae of M. prosternalis collected from the field in the laboratory. Furthermore, we summarize biological information of M. prosternalis gathered from previous studies and by firsthand observations in the wild and during rearing in captivity.",2020,2020-10-12 02:24:34,2021-02-21 05:11:36,,,,,,,,,,,,en,,,,,GS 2020,,10.1111/ens.12434,,/Users/losialagisz/Zotero/storage/YSZRNIVH/Hsiao and Oberprieler - 2020 - Bionomics and rearing of Miltotranes prosternalis .pdf,,1 - ALA used; Contact for data DOI; Map,10.1111/ens.12434,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1343-8786,1479-8298",1343-8786,Entomological Science,Wiley,2020-09-13,2020,"Bionomics and rearing of Miltotranes prosternalis (Lea, 1929) (Coleoptera: Curculionidae), a mutualistic cycad pollinator in Australia",2021-07-29T12:45:34.204050,
H5LZS8HL,journalArticle,2020,"Gorman, J.T.; Bentivoglio, M.; Brady, C.; Wurm, P.; Vemuri, S.; Sultanbawa, Y.",Complexities in developing Australian Aboriginal enterprises based on natural resources,The Rangeland Journal,,1036-9872,10.1071/RJ20010,https://www.publish.csiro.au/rj/RJ20010,"Across the world’s rangelands, livelihoods of millions of people are dependent on customary and commercial use of wildlife. Many Australian Aboriginal communities also aspire towards developing natural resource-based enterprises but there is a unique combination of historical, legislative and cultural factors that make this process complex. Typically, government support for Indigenous enterprise development has focussed largely on development of ‘social enterprise’, with subsidies coming from various government community development programs. This has resulted in some increase in participation and employment, but often inadequate attention to economic aspects of enterprise development leading to low levels of business success. This paper will examine historical, legislative and institutional dimensions in business development in Aboriginal communities. It does this through a case study of business enterprise development of the Kakadu Plum products by the Indigenous people of the Thamarrurr Region of the Northern Territory, Australia, using a participant observation research method. We found that attention on important economic criteria was subsumed by a focus on social enterprise priorities during the development of this natural resource-based enterprise. This resulted in a very slow transition of the ‘social enterprise’ to the ‘financial enterprise’, due largely to fragmented business decisions and inefficient value chains. We call for a refocus of natural resource-based enterprise development programs in remote Australian Aboriginal townships to incorporate greater emphasis on business acumen within the complex social, cultural and political fabric.",2020,2020-06-26 04:16:44,2021-02-21 05:11:00,,,,,,,,,,,,en,,,,,GS 2020,,10.1071/RJ20010,,/Users/losialagisz/Zotero/storage/JTNR266Q/Gorman et al. - 2020 - Complexities in developing Australian Aboriginal e.pdf,,1 - ALA used; Map,10.1071/RJ20010,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BDYPWTZI,journalArticle,2020,"Mahony, M.J.",The amphibian fauna of Eungella and their important role in unravelling the evolutionary history of the Australian east coast closed forest biota,Proceedings of The Royal Society of Queensland,,0080-469X,-,http://www.royalsocietyqld.org/wp-content/uploads/2020/02/Individual_Web_PDFs/PRSQ_Volume_125_8_Mahony_Web.pdf,,2020,2020-03-10 03:45:38,2021-02-21 05:09:40,,16,,,125,,,,,,,en,,,,,GS 2020,,-,,/Users/losialagisz/Zotero/storage/AIDMTWE5/Mahony - The amphibian fauna of Eungella and their importan.pdf,,1 - ALA used; Species occurrence records,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
K4TGRXZD,journalArticle,2020,"Kitching, R.L.; Ashton, L.A.; Orr, A.G.; Odell, E.H.",The Pyraloidea of Eungella: a moth fauna in its elevational and distributional context,Proceedings of The Royal Society of Queensland,,0080-469X,-,http://www.royalsocietyqld.org/wp-content/uploads/2020/02/Individual_Web_PDFs/PRSQ_Volume_125_7_Kitching_Pyraloidea_Web.pdf,"An intensive, two-season survey of moths along an elevational transect from 200 to 1200 m above sea level was an integral part of the recent Eungella biodiversity survey. The overall results have been published elsewhere. In this paper we examine in finer detail the patterns of distribution and faunistics of one of the dominant taxa from that dataset. The Pyraloidea comprise two families of so-called micro-moths, the Pyralidae and the Crambidae. Overall we sampled more than 7000 individuals of more than 100 species. In spring these were principally in the lowland sites, but the summer samples were more evenly spread across elevations. In both seasons characteristic upland and lowland assemblages were apparent, separating at about 700 m above sea level. These elevational patterns were driven statistically by a small group of abundant species. Focusing on the Pyraustinae-Spilomelinae clade (91 species in our samples) and comparing them with samples from other Australian rainforest locations suggests that the Eungella forests represent the southernmost limits for 24 species, and the northern limits for five species. In other cases, the species is known from sites both north and south of Eungella.",2020,2020-03-10 03:55:45,2021-02-21 05:07:17,,15,,,125,,,,,,,en,,,,,GS 2020,,-,,/Users/losialagisz/Zotero/storage/N9YUYV7X/Kitching et al. - 2020 - The Pyraloidea of Eungella a moth fauna in its el.pdf,,2 - ALA cited,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2ESNHQAJ,journalArticle,2020,"Jucker, T.; Long, V.; Pozzari, D.; Pedersen, D.; Fitzpatrick, B.; Yeoh, P.B.; Webber, B.L.",Developing effective management solutions for controlling stinking passionflower (Passiflora foetida) and promoting the recovery of native biodiversity in Northern Australia,Biological Invasions,,1387-3547,10.1007/s10530-020-02295-5,https://doi.org/10.1007/s10530-020-02295-5,"Invasive alien plants pose a growing threat to native biodiversity and are a burden to local livelihoods through their impacts on cultural values, agriculture, farming and tourism. A prime example of this is stinking passionflower (Passiflora foetida), a herbaceous vine that has invaded across the global tropics, including vast tracts of remote northern Australia. Yet despite its ubiquity in the landscape and growing concerns about its impacts on native biodiversity, surprisingly little is known about how to effectively control stinking passionflower. To address this knowledge gap, we established an 18 month long field experiment in the semi-arid Pilbara region of Western Australia to (i) understand seasonal variation in the growth phenology of stinking passionflower and identify optimal time windows for management; (ii) compare the effectiveness of different methods for controlling stinking passionflower, including both physical removal and chemical treatments; and (iii) understand the knock-on implications of these treatments for the recruitment of new cohorts of stinking passionflower seedlings and the recovery of native plant species. We found that biomass growth was tightly coupled with rainfall events, which are largely unpredictable in the study region. We also found substantial differences in the effectiveness of the different control treatments we trialled, with glyphosate foliar spray proving highly effective while plants recovered quickly following stem cutting. However, the application of glyphosate foliar spray without the removal of the dead biomass resulted in the rapid regeneration of stinking passionflower seedlings, whereas native plant species largely failed to recover.",2020,2020-06-26 04:13:26,2021-02-21 05:06:30,,,,,,,,,,,,en,,,,,GS 2020,,10.1007/s10530-020-02295-5,,/Users/losialagisz/Zotero/storage/DDDXVNMN/Jucker et al. - 2020 - Developing effective management solutions for cont.pdf,,1 - ALA used; Map,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
EYANPFPV,journalArticle,2020,"Rix, M.G.; Wilson, J.D.; Harvey, M.S.",First phylogenetic assessment and taxonomic synopsis of the open-holed trapdoor spider genus Namea (Mygalomorphae: Anamidae): a highly diverse mygalomorph lineage from Australia’s tropical eastern rainforests,Invertebrate Systematics,,1445-5226,10.1071/IS20004,https://www.publish.csiro.au/is/IS20004,"The tropical and subtropical rainforests of Australia’s eastern mesic zone have given rise to a complex and highly diverse biota. Numerous old endemic, niche-conserved groups persist in the montane rainforests south of Cooktown, where concepts of serial allopatric speciation resulting from the formation of xeric interzones have largely driven our biogeographic understanding of the region. Among invertebrate taxa, studies on less vagile arachnid lineages now complement extensive research on vertebrate taxa, and phylogenetic studies on mygalomorph spiders in particular are revealing significant insights about the biogeographic history of the Australian continent since the Eocene. One mygalomorph lineage entirely endemic to Australia’s tropical and subtropical eastern rainforests is the open-holed trapdoor spider genus Namea Raven, 1984 (family Anamidae). We explore, for the first time, the phylogenetic diversity and systematics of this group of spiders, with the aims of understanding patterns of rainforest diversity in Namea, of exploring the relative roles of lineage overlap versus in situ speciation in driving predicted high levels of congeneric sympatry, and of broadly reconciling morphology with evolutionary history. Original and legacy sequences were obtained for three mtDNA and four nuDNA markers from 151 specimens, including 82 specimens of Namea. We recovered a monophyletic genus Namea sister to the genus Teyl Main, 1975, and monophyletic species clades corresponding to 30 morphospecies OTUs, including 22 OTUs nested within three main species-complex lineages. Remarkable levels of sympatry for a single genus of mygalomorph spiders were revealed in rainforest habitats, with upland subtropical rainforests in south-eastern Queensland often home to multiple (up to six) congeners of usually disparate phylogenetic affinity living in direct sympatry or close parapatry, likely the result of simultaneous allopatric speciation in already co-occurring lineages, and more recent dispersal in a minority of taxa. In situ speciation, in contrast, appears to have played a relatively minor role in generating sympatric diversity within rainforest ‘islands’. At the population level, changes in the shape and spination of the male first leg relative to evolutionary history reveal subtle but consistent interspecific morphological shifts in the context of otherwise intraspecific variation, and understanding this morphological variance provides a useful framework for future taxonomic monography. Based on the phylogenetic results, we further provide a detailed taxonomic synopsis of the genus Namea, formally diagnosing three main species-complexes (the brisbanensis-complex, the dahmsi-complex and the jimna-complex), re-illustrating males of all 15 described species, and providing images of live spiders and burrows where available. In doing so, we reveal a huge undescribed diversity of Namea species from tropical and subtropical rainforest habitats, and an old endemic fauna that is beginning to shed light on more complex patterns of rainforest biogeography.",2020,2020-10-12 01:58:13,2021-02-21 05:05:52,,679-726,,7,34,,,,,,,en,,,,,GS 2020,,10.1071/IS20004,,/Users/losialagisz/Zotero/storage/HPJA9T6C/Rix et al. - 2020 - First phylogenetic assessment and taxonomic synops.pdf,,2 - ALA cited,10.1071/IS20004,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9P44XH2K,journalArticle,2020,"Bell, S.; Nicolle, D.","Glen Gallic Mallee (Eucalyptus dealbata subsp. aperticola, Myrtaceae), a new taxon from the sandstone escarpment of the Hunter Valley, New South Wales",Telopea,,0312-9764,10.7751/telopea14543,https://openjournals.library.sydney.edu.au/index.php/TEL/article/view/14543,"Eucalyptus dealbata subsp. aperticola S.A.J. Bell & D. Nicolle, a new mallee red gum from Triassic aged sandstone benches in the northern part of Wollemi National Park north-west of Sydney, is described and illustrated, and notes on affinities, distribution, ecology and conservation status provided.",2020,2020-10-12 02:43:05,2021-02-21 05:04:57,,141-150,,,23,,,,,,,en,,,,,GS 2020,,10.7751/telopea14543,,/Users/losialagisz/Zotero/storage/3GC3TMCA/Bell and Nicolle - 2020 - Glen Gallic Mallee (Eucalyptus dealbata subsp. ape.pdf,,1 - ALA used; Species occurrence records,10.7751/telopea14543,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,FALSE,2200-4025,0312-9764,Telopea,Royal Botanical Gardens and Domain Trust,2020-01-01,2020,"Glen Gallic Mallee (Eucalyptus dealbata subsp. aperticola, Myrtaceae), a new taxon from the sandstone escarpment of the Hunter Valley, New South Wales.",2021-01-29T21:10:20.185733,
HI8UKRDR,journalArticle,2020,"Ezzy, L.; Grice, A.C.; Parker, W.",Identification of an eastern short-eared rock-wallaby (Petrogale wilkinsi) population in Queensland: a significant range extension,Australian Mammalogy,,0310-0049,10.1071/AM20008,https://www.publish.csiro.au/am/AM20008,"A new population of eastern short eared rock-wallaby (Petrogale wilkinsi) has been recorded in Queensland. The animals were photographed on a sandstone cliff face in Lawn Hill Gorge, Boodjamulla National Park, ~160 km from the closest record on Wollogorang Station in the Northern Territory. The species was originally thought to occur north of the 600-mm rainfall isohyet, with most of the population found in the monsoonal tropics of the Top End. This record significantly extends the known range of this taxon to the south-east and places P. wilkinsi at the 450-mm rainfall isohyet. Sympatry in rock-wallabies is unusual but P. wilkinsi at Boodjamulla appears to be sympatric with the more common purple necked rock-wallaby (Petrogale purpureicollis). A recent taxonomic revision of the brachyotis group found that there was a significant mitochondrial DNA (mtDNA) divergence between the Wollogorang record and the rest of the P. wilkinsi group further north, but further genetic sampling across the southern Gulf of Carpentaria is required to determine whether these populations represent an additional distinct taxon.",2020,2020-06-10 00:53:02,2021-02-21 05:02:05,,,,,,,,,,,,en,,,,,GS 2020,,10.1071/AM20008,,/Users/losialagisz/Zotero/storage/FS3CFAQK/Ezzy et al. - 2020 - Identification of an eastern short-eared rock-wall.pdf,,1 - ALA used; Map,10.1071/AM20008,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
