doi,best_oa_location,oa_locations,oa_locations_embargoed,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,authors
10.1111/jbi.14118,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0305-0270,1365-2699",0305-0270,Journal of Biogeography,Wiley,2021-04-20,2021,Environmental heterogeneity explains contrasting plant species richness between the South African Cape and southwestern Australia,2021-04-22T21:02:50.781202,
10.3390/insects12050443,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2075-4450,2075-4450,Insects,MDPI AG,2021-05-13,2021,Ensemble Models Predict Invasive Bee Habitat Suitability Will Expand under Future Climate Scenarios in Hawai’i,2022-09-24T13:51:14.582368,
10.32942/osf.io/zxq6s,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,California Digital Library (CDL),2021-06-04,2021,Evidence-based guidelines for automated conservation assessments of plant species,2022-10-22T09:44:28.076245,
10.3390/f12050535,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1999-4907,1999-4907,Forests,MDPI AG,2021-04-26,2021,Evidence of Constrained Divergence and Conservatism in Climatic Niches of the Temperate Maples (Acer L.),2022-08-04T08:34:09.079091,
10.1093/ornithology/ukaa087,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"0004-8038,2732-4613",0004-8038,Ornithology,Oxford University Press (OUP),2021-04-06,2021,"Elevational niche-shift migration: Why the degree of elevational change matters for the ecology, evolution, and physiology of migratory birds",2021-05-28T19:50:17.634363,
10.1002/ece3.7737,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"2045-7758,2045-7758",2045-7758,Ecology and Evolution,Wiley,2021-06-07,2021,DNA barcode analyses improve accuracy in fungal species distribution models,2022-11-13T16:43:26.074668,
10.1016/j.dib.2021.107187,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2352-3409,2352-3409,Data in Brief,Elsevier BV,2021-08-01,2021,"Data on the present and future distribution of suitable niches of the black vanilla orchid (Nigritella nigra s.l., Orchidaceae) and its pollinators",2021-08-04T21:48:45.647544,
10.1111/njb.03026,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0107-055X,1756-1051",0107-055X,Nordic Journal of Botany,Wiley,2021-04-01,2021,Competitors and ruderals go to town: plant community composition and function along an urbanisation gradient,2022-11-15T16:13:03.751567,
10.1111/geb.13304,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"1466-822X,1466-8238",1466-822X,Global Ecology and Biogeography,Wiley,2021-04-22,2021,Effectively and accurately mapping global biodiversity patterns for different regions and taxa,2021-04-24T21:06:31.788315,
10.1111/ele.13753,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1461-023X,1461-0248",1461-023X,Ecology Letters,Wiley,2021-04-28,2021,Dispersers and environment drive global variation in fruit colour syndromes,2022-07-30T21:39:48.114102,
10.1371/journal.pcbi.1008856,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1553-7358,1553-734X,PLOS Computational Biology,Public Library of Science (PLoS),2021-04-19,2021,Convolutional neural networks improve species distribution modelling by capturing the spatial structure of the environment,2022-11-19T22:56:05.874841,
10.1101/2021.05.09.443030,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2021-05-10,2021,Climate-change risk analysis for global urban forests,2022-10-28T21:29:26.363660,
10.1017/s0959270921000150,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,"0959-2709,1474-0001",0959-2709,Bird Conservation International,Cambridge University Press (CUP),2021-04-30,2021,Climate change exposure of waterbird species in the African-Eurasian flyways,2021-04-30T21:22:04.339118,
10.20944/preprints202009.0353.v1,,,,2,TRUE,FALSE,posted-content,green,TRUE,TRUE,FALSE,NA,NA,NA,MDPI AG,2020-09-16,2020,"Are Eastern and Western Monarch Butterflies Distinct Populations? A Review of Evidence for Ecological, Phenotypic, and Genetic Differentiation and Implications for Conservation",2021-11-21T18:40:46.007840,
10.1111/evo.14231,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"0014-3820,1558-5646",0014-3820,Evolution,Wiley,2021-05-07,2021,Adaptation across geographic ranges is consistent with strong selection in marginal climates and legacies of range expansion,2021-09-18T04:35:44.266341,
10.3897/arphapreprints.e69102,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Pensoft Publishers,2021-05-25,2021,A picture is worth a thousand words: using digital tools to visualize marine invertebrate diversity data along the coasts of Mozambique and São Tomé &amp; Príncipe,2021-09-26T05:19:26.007721,
10.3389/fevo.2021.611362,,,,2,TRUE,FALSE,journal-article,green,TRUE,TRUE,TRUE,2296-701X,2296-701X,Frontiers in Ecology and Evolution,Frontiers Media SA,2021-04-22,2021,Assessment of the Potential Risk of Rock-Climbing for Cliff Plant Species and Natural Protected Areas of Spain,2022-11-22T16:08:03.231263,
10.3389/fevo.2021.657444,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2296-701X,2296-701X,Frontiers in Ecology and Evolution,Frontiers Media SA,2021-04-23,2021,Assessing the Australian Termite Diversity Anomaly: How Habitat and Rainfall Affect Termite Assemblages,2022-11-20T20:41:49.262555,
10.22541/au.161969728.82703460/v1,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,"Authorea, Inc.",2021-04-29,2021,"Alpine, but not montane, seed plants constitute a biogeographically and climatically distinct species pool across the Americas.",2021-10-05T04:17:40.570056,
10.1016/j.dib.2021.107093,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2352-3409,2352-3409,Data in Brief,Elsevier BV,2021-06-01,2021,A standardized dataset for conservation prioritization of songbirds to support CITES,2022-10-31T15:24:04.813995,
10.3390/rs13081495,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2072-4292,2072-4292,Remote Sensing,MDPI AG,2021-04-13,2021,A Robust Prediction Model for Species Distribution Using Bagging Ensembles with Deep Neural Networks,2022-07-27T17:13:08.153038,
10.1016/j.gecco.2021.e01626,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2351-9894,2351-9894,Global Ecology and Conservation,Elsevier BV,2021-08-01,2021,EchidnaCSI – Improving monitoring of a cryptic species at continental scale using Citizen Science,2022-01-26T01:32:46.163470,
10.11646/zootaxa.4951.3.9,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1175-5334,1175-5326",1175-5326,Zootaxa,Magnolia Press,2021-04-07,2021,"<p><strong>Two new endemic species of <em>Abantiades</em> Herrich-Schäffer (Lepidoptera: Hepialidae) from Kangaroo Island, Australia</strong></p>",2022-08-25T08:32:58.124302,
10.1007/s00359-020-01459-x,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0340-7594,1432-1351",0340-7594,Journal of Comparative Physiology A,Springer Science and Business Media LLC,2021-01-30,2021,Trapped indoors? Long-distance dispersal in mygalomorph spiders and its effect on species ranges,2021-01-30T21:04:36.070603,
10.1007/s10980-021-01208-8,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0921-2973,1572-9761",0921-2973,Landscape Ecology,Springer Science and Business Media LLC,2021-02-26,2021,Relating mammal species richness to landscape patterns across multiple spatial scales,2021-02-26T21:11:39.212464,
10.1002/ece3.6712,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"2045-7758,2045-7758",2045-7758,Ecology and Evolution,Wiley,2020-10-01,2020,Predictive ability of a process‐based versus a correlative species distribution model,2021-09-24T03:12:50.705930,
10.1016/j.geomorph.2018.11.013,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0169-555X,0169-555X,Geomorphology,Elsevier BV,2019-02-01,2019,Patterns of early-colonising species on eroding to prograding coasts; implications for foredune plant communities on retreating coastlines,2021-01-19T18:08:20.032268,
10.1038/s41559-020-01379-8,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,2397-334X,2397-334X,Nature Ecology &amp; Evolution,Springer Science and Business Media LLC,2021-01-25,2021,"Pandanus nutshell generates a palaeoprecipitation record for human occupation at Madjedbebe, northern Australia",2022-10-10T17:13:45.799006,
10.1111/eva.12971,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1752-4571,1752-4571",1752-4571,Evolutionary Applications,Wiley,2020-06-22,2020,Multiple invasions of a generalist herbivore—Secondary contact between two divergent lineages of<i>Nezara viridula</i>Linnaeus in Australia,2022-10-20T16:14:26.242282,
10.3897/jhr.81.59365,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1314-2607,1070-9428",1070-9428,Journal of Hymenoptera Research,Pensoft Publishers,2021-02-25,2021,"Missing for almost 100 years: the rare and potentially threatened bee, Pharohylaeus lactiferus (Hymenoptera, Colletidae)",2022-05-31T06:39:31.583550,
10.1038/s41467-021-21266-5,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2041-1723,2041-1723,Nature Communications,Springer Science and Business Media LLC,2021-02-15,2021,Implications of the 2019–2020 megafires for the biogeography and conservation of Australian vegetation,2022-11-15T12:21:43.836733,
10.1016/j.biocon.2020.108709,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,0006-3207,0006-3207,Biological Conservation,Elsevier BV,2020-09-01,2020,Identifying spatial conservation priorities using Traditional and Local Ecological Knowledge of iconic marine species and ecosystem threats,2022-09-02T00:26:09.873844,
10.1093/biolinnean/blaa218,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"0024-4066,1095-8312",0024-4066,Biological Journal of the Linnean Society,Oxford University Press (OUP),2021-01-30,2021,"From matte banded to glossy black: structures underlying colour change in the caudal lures of southern death adders (Acanthophis antarcticus, Reptilia: Elapidae)",2022-02-14T22:06:13.922939,
10.1007/s00572-019-00899-x,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,"0940-6360,1432-1890",0940-6360,Mycorrhiza,Springer Science and Business Media LLC,2019-06-07,2019,First record of North American fungus Rhizopogon pseudoroseolus in Australia and prediction of its occurrence based on climatic niche and symbiotic partner preferences,2021-02-08T13:27:57.365756,
10.1643/h2020064,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,2766-1512,2766-1512,Ichthyology & Herpetology,American Society of Ichthyologists and Herpetologists (ASIH),2021-03-25,2021,Elevation of Divergent Color Polymorphic and Monomorphic Lizard Lineages (Squamata: Agamidae) to Species Level,2022-10-26T21:36:24.748817,
10.1071/bt19097,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,0067-1924,0067-1924,Australian Journal of Botany,CSIRO Publishing,2020-01-01,2020,"Effectiveness of native nectar-feeding birds and the introduced Apis mellifera as pollinators of the kangaroo paw, Anigozanthos manglesii (Haemodoraceae)",2022-11-23T07:49:44.729804,
10.1016/j.gecco.2019.e00720,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,2351-9894,2351-9894,Global Ecology and Conservation,Elsevier BV,2019-10-01,2019,A silent demise: Historical insights into population changes of the iconic platypus (Ornithorhynchus anatinus),2022-07-03T22:30:21.081634,
10.14522/darwiniana.2021.91.928,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,"0011-6793,1850-1699",0011-6793,"Darwiniana, nueva serie",Instituto de Botanica Darwinion (IBODA),2021-01-01,2021,"Five new clavate-stigma Waltheria species endemic to Brazilian Cerrado (Malvaceae s. l., Byttnerioideae, Hermannieae)",2021-03-03T23:12:04.749498,
10.3390/insects12060491,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2075-4450,2075-4450,Insects,MDPI AG,2021-05-25,2021,"Modelling the Potential Geographic Distribution of Two Trissolcus Species for the Brown Marmorated Stink Bug, Halyomorpha halys",2022-05-13T09:28:17.148202,
10.5252/zoosystema2021v43a15,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,1280-9551,1280-9551,Zoosystema,"Museum National d'Histoire Naturelle, Paris, France",2021-06-01,2021,"New record of Ectreposebastes niger (Fourmanoir, 1971) (Setarchidae, Scorpaeniformes): a rare bathypelagic fish from La Pérouse Seamount, Western Indian Ocean, and distribution of Ectreposebastes Garman, 1899 in the Indian Ocean",2022-11-17T04:12:46.802515,
10.3390/life11060553,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2075-1729,2075-1729,Life,MDPI AG,2021-06-11,2021,"Genomic, Habitat, and Leaf Shape Analyses Reveal a Possible Cryptic Species and Vulnerability to Climate Change in a Threatened Daisy",2022-09-19T02:39:43.336154,
10.1111/jzo.12906,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"0952-8369,1469-7998",0952-8369,Journal of Zoology,Wiley,2021-06-11,2021,Resource availability drives variation in a marsupial glider’s home‐range size,2022-09-05T00:34:20.337823,
10.1007/s12542-021-00550-1,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,"0031-0220,1867-6812",0031-0220,PalZ,Springer Science and Business Media LLC,2021-06-20,2021,Split-footed lacewings declined over time: indications from the morphological diversity of their antlion-like larvae,2021-06-20T21:05:39.580835,
10.3390/d13060250,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,1424-2818,1424-2818,Diversity,MDPI AG,2021-06-07,2021,Allele Surfing and Holocene Expansion of an Australian Fig (Ficus—Moraceae),2022-07-28T00:23:10.616124,
10.1080/09583157.2021.1936451,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0958-3157,1360-0478",0958-3157,Biocontrol Science and Technology,Informa UK Limited,2021-06-06,2021,Feasibility of classical biological control of <i>Sonchus oleraceus</i> in Australia,2022-08-24T20:07:52.516179,
10.1016/j.ttbdis.2021.101758,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1877-959X,1877-959X,Ticks and Tick-borne Diseases,Elsevier BV,2021-09-01,2021,"Climatic requirements of the southern paralysis tick, Ixodes cornuatus, with a consideration of its host, Vombatus ursinus, and the possible geographic range of the tick up to 2090",2021-06-20T05:56:53.170677,
10.7882/az.2021.013,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0067-2238,0067-2238,Australian Zoologist,Royal Zoological Society of New South Wales,2021-06-04,2021,"Notes on a newly discovered population of the Pygmy Copperhead <i>Austrelaps labialis</i> (Jan, 1859) in the Adelaide Hills, South Australia",2022-09-30T12:02:01.066525,
10.1007/s00114-021-01737-x,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0028-1042,1432-1904",0028-1042,The Science of Nature,Springer Science and Business Media LLC,2021-06-06,2021,Museum records indicate male bias in pollinators of sexually deceptive orchids,2021-06-06T21:02:35.447915,
10.1111/mam.12251,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,"0305-1838,1365-2907",0305-1838,Mammal Review,Wiley,2021-05-27,2021,Diet of the introduced red fox <i>Vulpes vulpes</i> in Australia: analysis of temporal and spatial patterns,2022-10-17T21:01:22.237403,
10.1002/ece3.7714,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"2045-7758,2045-7758",2045-7758,Ecology and Evolution,Wiley,2021-05-27,2021,Shifts in biomass and structure of habitat‐formers across a latitudinal gradient,2021-07-17T03:42:51.783617,
10.3390/md19060302,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1660-3397,1660-3397,Marine Drugs,MDPI AG,2021-05-24,2021,"The Geographic Distribution, Venom Components, Pathology and Treatments of Stonefish (Synanceia spp.) Venom",2022-11-22T22:32:21.813272,
10.1038/s41597-021-00919-6,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2052-4463,2052-4463,Scientific Data,Springer Science and Business Media LLC,2021-05-25,2021,The Finnish Biodiversity Information Facility as a best-practice model for biodiversity data infrastructures,2021-12-14T20:13:36.711428,
10.1071/an19693,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,1836-0939,1836-0939,Animal Production Science,CSIRO Publishing,2021-01-01,2021,Impact of parasites on Australian laying hen welfare,2021-05-27T22:55:48.488012,
10.3390/nu13061754,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2072-6643,2072-6643,Nutrients,MDPI AG,2021-05-21,2021,Brown Seaweed Sargassum siliquosum as an Intervention for Diet-Induced Obesity in Male Wistar Rats,2022-11-22T22:43:34.871367,
10.3390/plants10061036,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2223-7747,2223-7747,Plants,MDPI AG,2021-05-21,2021,A Comparative Review of Six Invasive Nassella Species in Australia with Implications for Their Management,2022-05-17T16:12:06.029867,
10.11646/phytotaxa.501.1.2,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1179-3163,1179-3155",1179-3155,Phytotaxa,Magnolia Press,2021-05-19,2021,"<p><strong>A new species of <em>Drosera </em>section <em>Arachnopus </em>(Droseraceae) from the western Kimberley, Australia, and amendments to the range and circumscription of <em>Drosera finlaysoniana</em></strong></p>",2022-09-07T04:58:43.418688,
10.11646/phytotaxa.500.3.1,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1179-3163,1179-3155",1179-3155,Phytotaxa,Magnolia Press,2021-05-13,2021,"<p><strong>Two new species of <em>Pterostylis</em> (Orchidaceae; Orchidoideae) from the Sunset Country, Victoria, Australia</strong></p>",2022-07-19T14:41:19.476507,
10.1016/j.ecoinf.2021.101317,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,1574-9541,1574-9541,Ecological Informatics,Elsevier BV,2021-07-01,2021,Accessibility of environmental data for sharing: The role of UX in large cyberinfrastructure projects,2021-05-18T11:08:24.203245,
10.1186/s43008-021-00063-1,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2210-6359,2210-6340,IMA Fungus,Springer Science and Business Media LLC,2021-05-03,2021,"How to publish a new fungal species, or name, version 3.0",2022-11-18T19:28:48.581484,
10.1111/gcb.15623,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"1354-1013,1365-2486",1354-1013,Global Change Biology,Wiley,2021-05-03,2021,Species' traits drive amphibian tolerance to anthropogenic habitat modification,2021-11-03T02:48:53.184367,
10.21199/wb52.1.5,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,0045-3897,0045-3897,Western Birds,Western Field Ornithologists,2021-02-01,2021,Evidence of Brood Parasitism and Quantification of Rangewide Overlap between the Olive Warbler and Brown-headed Cowbird,2021-02-19T01:06:34.287216,
10.7717/peerj.11177,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2167-8359,2167-8359,PeerJ,PeerJ,2021-04-16,2021,Predicting migration routes for three species of migratory bats using species distribution models,2022-01-20T23:51:48.550788,
10.1186/s12862-021-01889-4,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2730-7182,2730-7182,BMC Ecology and Evolution,Springer Science and Business Media LLC,2021-08-24,2021,Staying in touch: how highly specialised moth pollinators track host plant phenology in unpredictable climates,2022-10-23T23:24:38.006806,
10.3897/biss.5.73702,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,FALSE,2535-0897,2535-0897,Biodiversity Information Science and Standards,Pensoft Publishers,2021-08-31,2021,Is Your Collection Ambiguous?,2022-08-03T07:44:17.337674,
10.1111/aec.13104,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1442-9985,1442-9993",1442-9985,Austral Ecology,Wiley,2021-08-26,2021,A range‐wide monitoring programme for a critically endangered nomadic bird,2022-10-15T17:24:34.441268,
10.1002/ecs2.3712,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"2150-8925,2150-8925",2150-8925,Ecosphere,Wiley,2021-08-01,2021,Ecological processes associated with different animal taxa in urban environments,2021-12-30T15:49:12.617303,
10.1016/j.scitotenv.2021.149845,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,0048-9697,0048-9697,Science of The Total Environment,Elsevier BV,2022-01-01,2022,A spatial causal network approach for multi-stressor risk analysis and mapping for environmental impact assessments,2021-09-02T17:09:39.832406,
10.5194/bg-2021-218,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Copernicus GmbH,2021-08-23,2021,Thirty-eight years of CO&lt;sub&gt;2&lt;/sub&gt; fertilization have outpaced growing aridity to drive greening of Australian woody ecosystems,2022-02-14T08:25:15.972979,
10.1071/pc21019,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"1038-2097,2204-4604",1038-2097,Pacific Conservation Biology,CSIRO Publishing,2021-08-20,2021,Red hot frogs: identifying the Australian frogs most at risk of extinction,2022-11-21T16:40:42.191986,
10.1016/j.biocon.2021.109284,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,0006-3207,0006-3207,Biological Conservation,Elsevier BV,2021-09-01,2021,Sharing meals: Predation on Australian mammals by the introduced European red fox compounds and complements predation by feral cats,2022-10-05T21:59:48.679890,
10.3390/technologies9030060,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2227-7080,2227-7080,Technologies,MDPI AG,2021-08-17,2021,Big Data in Biodiversity Science: A Framework for Engagement,2022-04-29T04:35:03.137937,
10.20938/afo38145150,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,NA,NA,Australian Field Ornithology,"BirdLife Australia, Ltd.",2021-01-01,2021,First confirmed record of Chestnut-backed Button-quail Turnix castanotus in Queensland,2021-10-19T13:30:20.320165,
10.3389/fpls.2021.651805,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1664-462X,1664-462X,Frontiers in Plant Science,Frontiers Media SA,2021-07-29,2021,Revealing the Introduction History and Phylogenetic Relationships of Passiflora foetida sensu lato in Australia,2021-08-19T22:53:27.687771,
10.3390/d13080380,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1424-2818,1424-2818,Diversity,MDPI AG,2021-08-15,2021,Dittrichia viscosa: Native-Non Native Invader,2022-09-23T02:32:30.726177,
10.51964/hlcs10912,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2352-6343,2352-6343,Historical Life Course Studies,International Institute of Social History,2021-08-16,2021,Reconstructing a Longitudinal Dataset for Tasmania,2022-07-18T07:35:07.650633,
10.26749/rstpp.154.51,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,FALSE,0080-4703,0080-4703,Papers and Proceedings of The Royal Society of Tasmania,The Royal Society of Tasmania,2020-01-01,2020,Collecting history and distribution of the potentially invasive Disa bracteata (South African orchid) in Tasmania,2021-07-21T23:10:10.501020,
10.26749/rstpp.154.61,,,,2,TRUE,FALSE,journal-article,green,TRUE,TRUE,FALSE,0080-4703,0080-4703,Papers and Proceedings of The Royal Society of Tasmania,The Royal Society of Tasmania,2020-01-01,2020,Long-term monitoring of the threatened lesser guineaflower Hibbertia calycina (DC.) N.A.Wakef. (Dilleniaceae) in Tasmania,2022-06-02T12:12:19.839466,
10.1127/nova_hedwigia/2021/0645,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0029-5035,0029-5035,Nova Hedwigia,Schweizerbart,2021-08-20,2021,New bryophytes in Tunisia (North Africa). Part 1: Pottiaceae,2021-07-30T21:03:10.151725,
10.1080/09583157.2021.1944606,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0958-3157,1360-0478",0958-3157,Biocontrol Science and Technology,Informa UK Limited,2021-06-24,2021,"No-choice risk assessment of <i>Gratiana boliviana</i>, a potential biological control agent of <i>Solanum viarum</i> in Australia",2022-10-10T10:15:40.243664,
10.1111/mec.16092,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"0962-1083,1365-294X",0962-1083,Molecular Ecology,Wiley,2021-09-13,2021,A molecular method for biomonitoring of an exotic plant‐pest: Leafmining for environmental DNA,2022-10-19T23:49:01.992912,
10.26786/1920-7603(2021)644,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,1920-7603,1920-7603,Journal of Pollination Ecology,International Commission for Plant Pollinator Relations,2021-10-15,2021,Testing for apomixis in an obligate pollination mutualism,2021-10-15T21:57:59.974433,
10.1080/0028825x.2021.1960384,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0028-825X,1175-8643",0028-825X,New Zealand Journal of Botany,Informa UK Limited,2021-08-06,2021,Geographic variation of leaf form among indigenous woody angiosperms in New Zealand,2021-08-06T21:03:51.628898,
10.47264/idea.nasij/2.1.1,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,2788-4619,2788-4619,Natural and Applied Sciences International Journal (NASIJ),IDEA PUBLISHERS,2021-08-03,2021,Remote sensing analysis of unnamed crater in Eastern Australia,2021-08-14T02:05:59.488364,
10.3391/mbi.2021.12.3.15,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1989-8649,1989-8649,Management of Biological Invasions,Regional Euro-Asian Biological Invasions Centre Oy (REABIC),2021-01-01,2021,Strategic considerations for invasive species managers in the utilization of environmental DNA (eDNA): steps for incorporating this powerful surveillance tool,2022-10-22T15:58:52.042367,
10.1016/j.toxcx.2021.100076,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2590-1710,2590-1710,Toxicon: X,Elsevier BV,2021-09-01,2021,Addressing the global snakebite crisis with geo-spatial analyses – Recent advances and future direction,2022-11-21T03:11:40.666362,
10.1017/inp.2021.13,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,"1939-7291,1939-747X",1939-7291,Invasive Plant Science and Management,Cambridge University Press (CUP),2021-06-01,2021,Biology of Invasive Plants 2. Lycium ferocissimum Miers,2021-07-12T22:24:47.213434,
10.1080/01140671.2021.1951306,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0114-0671,1175-8783",0114-0671,New Zealand Journal of Crop and Horticultural Science,Informa UK Limited,2021-07-12,2021,Potential distribution of <i>Leptospermum</i> species (Myrtaceae) in Australia for bioactive honey production purposes,2022-10-26T23:27:50.660183,
10.1111/aen.12563,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"2052-174X,2052-1758",2052-174X,Austral Entomology,Wiley,2021-07-28,2021,Survival of immature Helicoverpa punctigera (Wallengren) (Lepidoptera: Noctuidae) on some C4 and C3 plants,2021-07-29T21:05:45.845607,
10.1093/biosci/biab073,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"0006-3568,1525-3244",0006-3568,BioScience,Oxford University Press (OUP),2021-07-28,2021,A Comprehensive Overview of Technologies for Species and Habitat Monitoring and Conservation,2022-07-30T08:30:11.909399,
10.1007/s00338-021-02144-4,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0722-4028,1432-0975",0722-4028,Coral Reefs,Springer Science and Business Media LLC,2021-06-30,2021,"Spatio-temporal persistence of scleractinian coral species at Lizard Island, Great Barrier Reef",2021-06-30T21:03:58.302638,
